8,34,Israel,4.22,2020-01-029 16:05:11 216879
8,35,Lehman,6.3082,2020-01-029 16:05:12 093272
8,36,Nordstrom,39.41,2020-01-029 16:05:12 654878
8,37,Lumber,7.75,2020-01-029 16:05:13 266412
8,38,Mastercard,319.725,2020-01-029 16:05:13 674994
8,39,Moody's,260.65,2020-01-029 16:05:14 351541
8,40,Medtronic,119.365,2020-01-029 16:05:14 927162
8,41,Motorola,179.56,2020-01-029 16:05:15 580801
8,42,Northwestern,75.62,2020-01-029 16:05:16 335899
8,43,Oppenheimer,26.1,2020-01-029 16:05:17 075909
8,44,Prestige,42.66,2020-01-029 16:05:17 817038
8,45,Pfizer,38.045,2020-01-029 16:05:18 421767
8,46,Procter,125.83,2020-01-029 16:05:18 896163
8,47,Progressive,80.97,2020-01-029 16:05:19 440033
8,48,Phillips,59.47,2020-01-029 16:05:20 256837
8,49,Shell,20.69,2020-01-029 16:05:20 959091
9,0,Agilent,88.03,2020-01-029 16:05:21 714341
9,1,American,132.02,2020-01-029 16:05:22 276846
9,2,Abbvie,83.6,2020-01-029 16:05:22 887939
9,3,Abbott,89.77,2020-01-029 16:05:23 504082
9,4,Accenture,210.66,2020-01-029 16:05:23 930714
9,5,Allied,26.4941,2020-01-029 16:05:24 578176
9,6,Liberty,6.79,2020-01-029 16:05:25 566880
9,7,A10,6.915,2020-01-029 16:05:26 167454
9,8,Azure,12.2803,2020-01-029 16:05:26 781819
9,9,Baxter,90.96,2020-01-029 16:05:27 604079
9,10,Barclays,8.91,2020-01-029 16:05:28 433814
9,11,BankUnited,33.69,2020-01-029 16:05:29 261129
9,12,Caterpillar,136.7235,2020-01-029 16:05:29 869373
9,13,Continental,29.81,2020-01-029 16:05:30 610692
9,14,CBRE,61.5,2020-01-029 16:05:31 187826
9,15,Comcast,56.4,2020-01-029 16:05:31 799590
9,16,China,28.5473,2020-01-029 16:05:32 519075
9,17,CNH,10.045,2020-01-029 16:05:32 958247
9,18,Campbell,48.53,2020-01-029 16:05:33 676046
9,19,CVS,70.9,2020-01-029 16:05:34 170398
